id,amazon_sku,channel_id,linnworks_code,price_uk,sale_price_uk,price_fr,sale_price_fr,price_de,sale_price_de,price_es,sale_price_es,price_ebay,sale_price_ebay,price_cdiscount,sale_price_cdiscount,prime_date,error
22620,CURVAVEYDAMRED-6654.4,2,CURVAVEYDAMRED-6654,,,99.99,74.99,,,,,,,,,NULL,NULL
22621,CURVAVEYDAMRED-6672.4,2,CURVAVEYDAMRED-6672,,,129.99,89.99,,,,,,,,,NULL,NULL
22622,CURVAVEYDAMRED-6690.4,2,CURVAVEYDAMRED-6690,,,149.99,109.99,,,,,,,,,NULL,NULL
22623,CURVAVEYDAMRED-9054.4,2,CURVAVEYDAMRED-9054,,,149.99,109.99,,,,,,,,,NULL,NULL
22624,CURVAVEYDAMRED-9072.4,2,CURVAVEYDAMRED-9072,,,164.99,119.99,,,,,,,,,NULL,NULL
22625,CURVAVEYDAMRED-9090.4,2,CURVAVEYDAMRED-9090,,,179.99,134.99,,,,,,,,,NULL,NULL
22626,CURVAVEYPAISAUB-4554.4,2,CURVAVEYPAISAUB-4554,,,69.99,44.99,,,,,,,,,NULL,NULL
22627,CURVAVEYPAISAUB-4672.4,2,CURVAVEYPAISAUB-4672,,,84.99,59.99,,,,,,,,,NULL,NULL
22628,CURVAVEYPAISAUB-4690.4,2,CURVAVEYPAISAUB-4690,,,99.99,74.99,,,,,,,,,NULL,NULL
22629,CURVAVEYPAISAUB-6654.4,2,CURVAVEYPAISAUB-6654,,,99.99,74.99,,,,,,,,,NULL,NULL
22630,CURVAVEYPAISAUB-6672.4,2,CURVAVEYPAISAUB-6672,,,129.99,89.99,,,,,,,,,NULL,NULL
22631,CURVAVEYPAISAUB-6690.4,2,CURVAVEYPAISAUB-6690,,,149.99,109.99,,,,,,,,,NULL,NULL
22632,CURVAVEYPAISAUB-9054.4,2,CURVAVEYPAISAUB-9054,,,149.99,109.99,,,,,,,,,NULL,NULL
22633,CURVAVEYPAISAUB-9072.4,2,CURVAVEYPAISAUB-9072,,,164.99,119.99,,,,,,,,,NULL,NULL
22634,CURVAVEYPAISAUB-9090.4,2,CURVAVEYPAISAUB-9090,,,179.99,134.99,,,,,,,,,NULL,NULL
22635,CURVAVEYSTRPGRN-4554.4,2,CURVAVEYSTRPGRN-4554,,,69.99,44.99,,,,,,,,,NULL,NULL
22636,CURVAVEYSTRPGRN-4672.4,2,CURVAVEYSTRPGRN-4672,,,84.99,59.99,,,,,,,,,NULL,NULL
22637,CURVAVEYSTRPGRN-4690.4,2,CURVAVEYSTRPGRN-4690,,,99.99,74.99,,,,,,,,,NULL,NULL
22638,CURVAVEYSTRPGRN-6654.4,2,CURVAVEYSTRPGRN-6654,,,99.99,74.99,,,,,,,,,NULL,NULL
22639,CURVAVEYSTRPGRN-6672.4,2,CURVAVEYSTRPGRN-6672,,,129.99,89.99,,,,,,,,,NULL,NULL
22640,CURVAVEYSTRPGRN-6690.4,2,CURVAVEYSTRPGRN-6690,,,149.99,109.99,,,,,,,,,NULL,NULL
22641,CURVAVEYSTRPGRN-9054.4,2,CURVAVEYSTRPGRN-9054,,,149.99,109.99,,,,,,,,,NULL,NULL
22642,CURVAVEYSTRPGRN-9072.4,2,CURVAVEYSTRPGRN-9072,,,164.99,119.99,,,,,,,,,NULL,NULL
22643,CURVAVEYSTRPGRN-9090.4,2,CURVAVEYSTRPGRN-9090,,,179.99,134.99,,,,,,,,,NULL,NULL
22644,SUEBOOSTCHOC,2,SUEBOOSTCHOC,,,56.75,29.99,,,,,,,,,NULL,NULL
22645,SUEBOOSTCRE,2,SUEBOOSTCRE,,,56.75,29.99,,,,,,,,,NULL,NULL
22646,ARMBOOSTCRE,2,ARMBOOSTCRE,,,53.99,29.99,,,,,,,,,NULL,NULL
22647,ARMBOOSTBLU,2,ARMBOOSTBLU,,,53.99,29.99,,,,,,,,,NULL,NULL
22648,ARMBOOSTSAGE,2,ARMBOOSTSAGE,,,53.99,29.99,,,,,,,,,NULL,NULL
22649,ARMBOOSTTERRA,2,ARMBOOSTTERRA,,,53.99,29.99,,,,,,,,,NULL,NULL
22650,COMFBOOSTCRE,2,COMFBOOSTCRE,,,53.99,29.99,,,,,,,,,NULL,NULL
22651,COMFBOOSTBLU,2,COMFBOOSTBLU,,,53.99,29.99,,,,,,,,,NULL,NULL
22652,COMFBOOSTSAGE,2,COMFBOOSTSAGE,,,53.99,29.99,,,,,,,,,NULL,NULL
22653,COMFBOOSTTERRA,2,COMFBOOSTTERRA,,,53.99,29.99,,,,,,,,,NULL,NULL
22654,DINBOOSTCRE,2,DINBOOSTCRE,,,44.75,23.99,,,,,,,,,NULL,NULL
22655,DINBOOSTBLU,2,DINBOOSTBLU,,,44.75,23.99,,,,,,,,,NULL,NULL
22656,DINBOOSTSAGE,2,DINBOOSTSAGE,,,44.75,23.99,,,,,,,,,NULL,NULL
22657,DINBOOSTTERRA,2,DINBOOSTTERRA,,,44.75,23.99,,,,,,,,,NULL,NULL
22658,BC006A,2,BC006A,,,56.75,23.75,,,,,,,,,NULL,Listing  error on line 18 and Amazon sku BC006A :Web Price FR and Amazon FR Price Mismatch..
22659,BC006B,2,BC006B,,,56.75,23.75,,,,,,,,,NULL,Listing  error on line 19 and Amazon sku BC006B :Web Price FR and Amazon FR Price Mismatch..
22660,BC006C,2,BC006C,,,56.75,23.75,,,,,,,,,NULL,Listing  error on line 20 and Amazon sku BC006C :Web Price FR and Amazon FR Price Mismatch..
22661,TRAVBOOSTBLKWTH,2,TRAVBOOSTBLKWTH,,,63.75,34.99,,,,,,,,,NULL,NULL
22662,TRAVBOOSTCLARTRED,2,TRAVBOOSTCLARTRED,,,63.75,34.99,,,,,,,,,NULL,NULL
22663,BC008C1,2,BC008C1,,,63.75,34.99,,,,,,,,,NULL,NULL
22664,BC008D1,2,BC008D1,,,63.75,34.99,,,,,,,,,NULL,NULL
22665,SUEBOOSTGRY,2,SUEBOOSTGRY,,,56.75,29.99,,,,,,,,,NULL,NULL
22666,ARMBOOSTEDWARD,2,ARMBOOSTEDWARD,,,53.99,29.99,,,,,,,,,NULL,NULL
22667,DINBOOSTEDWARD,2,DINBOOSTEDWARD,,,44.75,23.99,,,,,,,,,NULL,NULL
22668,ARMBOOSTBLKWATCH,2,ARMBOOSTBLKWATCH,,,53.99,29.99,,,,,,,,,NULL,NULL
22669,SUEDINBOOSTBLK,2,SUEDINBOOSTBLK,,,44.75,23.99,,,,,,,,,NULL,NULL
22670,DINBOOSTBLKWATCH,2,DINBOOSTBLKWATCH,,,44.75,23.99,,,,,,,,,NULL,NULL
22671,SUEDINBOOSTGRY,2,SUEDINBOOSTGRY,,,44.75,23.99,,,,,,,,,NULL,NULL
22672,SUEDINBOOSTCRE,2,SUEDINBOOSTCRE,,,44.75,23.99,,,,,,,,,NULL,NULL
22673,SUEBOOSTBLK,2,SUEBOOSTBLK,,,56.75,29.99,,,,,,,,,NULL,NULL
22674,SUEDINBOOSTCHOC,2,SUEDINBOOSTCHOC,,,44.75,23.99,,,,,,,,,NULL,NULL
22675,CUSMRCBEI18,2,CUSMRCBEI18,,,18.99,10.99,,,,,,,,,NULL,NULL
22676,CUSMRCBEI24,2,CUSMRCBEI24,,,34.99,19.99,,,,,,,,,NULL,NULL
22677,CUSMRCBLU18,2,CUSMRCBLU18,,,18.99,10.99,,,,,,,,,NULL,NULL
22678,CUSMRCBLU24,2,CUSMRCBLU24,,,34.99,19.99,,,,,,,,,NULL,NULL
22679,CUSMRCGRN18,2,CUSMRCGRN18,,,18.99,10.99,,,,,,,,,NULL,NULL
22680,CUSMRCGRN24,2,CUSMRCGRN24,,,34.99,19.99,,,,,,,,,NULL,NULL
22681,CUSMRCPNK24,2,CUSMRCPNK24,,,34.99,19.99,,,,,,,,,NULL,NULL
22682,CUSMRCTRA18,2,CUSMRCTRA18,,,18.99,10.99,,,,,,,,,NULL,NULL
22683,CUSMRCTRA24,2,CUSMRCTRA24,,,34.99,19.99,,,,,,,,,NULL,NULL
22684,CUSRAJBEI18P,2,CUSRAJBEI18,,,18.99,10.99,,,,,,,,,NULL,NULL
22685,CUSRAJBEI24P,2,CUSRAJBEI24,,,34.99,19.99,,,,,,,,,NULL,NULL
22686,CUSRAJBLK18P,2,CUSRAJBLK18,,,18.99,10.99,,,,,,,,,NULL,NULL
22687,CUSRAJBLK24P,2,CUSRAJBLK24,,,34.99,19.99,,,,,,,,,NULL,NULL
22688,CUSRAJBLU18P,2,CUSRAJBLU18,,,18.99,10.99,,,,,,,,,NULL,NULL
22689,CUSRAJBLU24P,2,CUSRAJBLU24,,,34.99,19.99,,,,,,,,,NULL,NULL
22690,CUSRAJCHO18P,2,CUSRAJCHO18,,,18.99,10.99,,,,,,,,,NULL,NULL
22691,CUSRAJCHO24P,2,CUSRAJCHO24,,,34.99,19.99,,,,,,,,,NULL,NULL
22692,CUSRAJNAT18P,2,CUSRAJNAT18,,,18.99,10.99,,,,,,,,,NULL,NULL
22693,CUSRAJNAT24P,2,CUSRAJNAT24,,,34.99,19.99,,,,,,,,,NULL,NULL
22694,CUSRAJTEA18,2,CUSRAJTEA18,,,18.99,10.99,,,,,,,,,NULL,NULL
22695,CUSRAJTEA24,2,CUSRAJTEA24,,,34.99,19.99,,,,,,,,,NULL,NULL
22696,CUSRAJPUR18P,2,CUSRAJPUR18,,,18.99,10.99,,,,,,,,,NULL,NULL
22697,CUSRAJPUR24P,2,CUSRAJPUR24,,,34.99,19.99,,,,,,,,,NULL,NULL
22698,CUSRAJYEL18P,2,CUSRAJYEL18,,,18.99,10.99,,,,,,,,,NULL,NULL
22699,CUSRAJYEL24P,2,CUSRAJYEL24,,,34.99,19.99,,,,,,,,,NULL,NULL
22700,CUCOVGING1220BLU,2,CUCOVGING1220BLU,,,13.99,8.99,,,,,,,,,NULL,NULL
22701,CUCOVGING18BLU,2,CUCOVGING18BLU,,,13.99,8.99,,,,,,,,,NULL,NULL
22702,CUCOVGING24BLU,2,CUCOVGING24BLU,,,27.99,13.99,,,,,,,,,NULL,NULL
22703,CUCOVGING1220PIN,2,CUCOVGING1220PIN,,,13.99,8.99,,,,,,,,,NULL,NULL
22704,CUCOVGING18PIN,2,CUCOVGING18PIN,,,13.99,8.99,,,,,,,,,NULL,NULL
22705,CUCOVGING24PIN,2,CUCOVGING24PIN,,,27.99,13.99,,,,,,,,,NULL,NULL
22706,CUCOVGING1220BEI,2,CUCOVGING1220BEI,,,13.99,8.99,,,,,,,,,NULL,NULL
22707,CUCOVGING18BEI,2,CUCOVGING18BEI,,,13.99,8.99,,,,,,,,,NULL,NULL
22708,CUCOVGING24BEI,2,CUCOVGING24BEI,,,27.99,13.99,,,,,,,,,NULL,NULL
22709,CUCOVGING1220YEL,2,CUCOVGING1220YEL,,,13.99,8.99,,,,,,,,,NULL,NULL
22710,CUCOVGING18YEL,2,CUCOVGING18YEL,,,13.99,8.99,,,,,,,,,NULL,NULL
22711,CUCOVGING24YEL,2,CUCOVGING24YEL,,,27.99,13.99,,,,,,,,,NULL,NULL
22712,CUCOVBLKCHKPNK1220,2,CUCOVBLKCHKPNK1220,,,13.99,8.99,,,,,,,,,NULL,NULL
22713,CUCOVBLKCHKPNK18,2,CUCOVBLKCHKPNK18,,,13.99,8.99,,,,,,,,,NULL,NULL
22714,CUCOVBLKCHKPNK24,2,CUCOVBLKCHKPNK24,,,27.99,13.99,,,,,,,,,NULL,NULL
22715,CUCOVBLKCHKBLU1220,2,CUCOVBLKCHKBLU1220,,,13.99,8.99,,,,,,,,,NULL,NULL
22716,CUCOVBLKCHKBLU18,2,CUCOVBLKCHKBLU18,,,13.99,8.99,,,,,,,,,NULL,NULL
22717,CUCOVBLKCHKBLU24,2,CUCOVBLKCHKBLU24,,,27.99,13.99,,,,,,,,,NULL,NULL
22718,CUCOVBLKCHKGRN1220,2,CUCOVBLKCHKGRN1220,,,13.99,8.99,,,,,,,,,NULL,NULL
22719,CUCOVBLKCHKGRN18,2,CUCOVBLKCHKGRN18,,,13.99,8.99,,,,,,,,,NULL,NULL
22720,CUCOVBLKCHKGRN24,2,CUCOVBLKCHKGRN24,,,27.99,13.99,,,,,,,,,NULL,NULL
22721,CUCOVBLKCHKORA1220,2,CUCOVBLKCHKORA1220,,,13.99,8.99,,,,,,,,,NULL,NULL
22722,CUCOVBLKCHKORA18,2,CUCOVBLKCHKORA18,,,13.99,8.99,,,,,,,,,NULL,NULL
22723,CUCOVBLKCHKORA24,2,CUCOVBLKCHKORA24,,,27.99,13.99,,,,,,,,,NULL,NULL
22724,CUSTARBEI3030,2,CUSTARBEI3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22725,CUSTARBEI3345,2,CUSTARBEI3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22726,CUSTARBEI3050,2,CUSTARBEI3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22727,CUSTARBEI6060,2,CUSTARBEI6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22728,CUSTARBEI4545,2,CUSTARBEI4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22729,CUSTARBLU3030,2,CUSTARBLU3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22730,CUSTARBLU3345,2,CUSTARBLU3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22731,CUSTARBLU3050,2,CUSTARBLU3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22732,CUSTARBLU6060,2,CUSTARBLU6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22733,CUSTARBLU4545,2,CUSTARBLU4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22734,CUSTARGRN3030,2,CUSTARGRN3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22735,CUSTARGRN3345,2,CUSTARGRN3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22736,CUSTARGRN3050,2,CUSTARGRN3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22737,CUSTARGRN6060,2,CUSTARGRN6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22738,CUSTARGRN4545,2,CUSTARGRN4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22739,CUSTARMULTI3030,2,CUSTARMULTI3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22740,CUSTARMULTI3345,2,CUSTARMULTI3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22741,CUSTARMULTI3050,2,CUSTARMULTI3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22742,CUSTARMULTI6060,2,CUSTARMULTI6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22743,CUSTARMULTI4545,2,CUSTARMULTI4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22744,CUPOLKABLU3030,2,CUPOLKABLU3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22745,CUPOLKABLU3050,2,CUPOLKABLU3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22746,CUPOLKABLU6060,2,CUPOLKABLU6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22747,CUPOLKABLU4545,2,CUPOLKABLU4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22748,CUPOLKAPNK3030,2,CUPOLKAPNK3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22749,CUPOLKAPNK3050,2,CUPOLKAPNK3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22750,CUPOLKAPNK6060,2,CUPOLKAPNK6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22751,CUPOLKAPNK4545,2,CUPOLKAPNK4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22752,CUPOLKARED3030,2,CUPOLKARED3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22753,CUPOLKARED3050,2,CUPOLKARED3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22754,CUPOLKARED6060,2,CUPOLKARED6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22755,CUPOLKARED4545,2,CUPOLKARED4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22756,CUPOLKAMULTI3030,2,CUPOLKAMULTI3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22757,CUPOLKAMULTI3345,2,CUPOLKAMULTI3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22758,CUPOLKAMULTI3050,2,CUPOLKAMULTI3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22759,CUPOLKAMULTI6060,2,CUPOLKAMULTI6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22760,CUPOLKAMULTI4545,2,CUPOLKAMULTI4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22761,CUHRTPIPINK3030,2,CUHRTPIPINK3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22762,CUHRTPIPINK3345,2,CUHRTPIPINK3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22763,CUHRTPIPINK3050,2,CUHRTPIPINK3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22764,CUHRTPIPINK6060,2,CUHRTPIPINK6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22765,CUHRTPIPINK4545,2,CUHRTPIPINK4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22766,CUHRTPIPRED3050,2,CUHRTPIPRED3050,,,12.99,6.99,,,,,,,,,NULL,NULL
22767,CUHRTPIPRED3030,2,CUHRTPIPRED3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22768,CUHRTPIPRED3345,2,CUHRTPIPRED3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22769,CUHRTPIPRED6060,2,CUHRTPIPRED6060,,,25.99,14.99,,,,,,,,,NULL,NULL
22770,CUHRTPIPRED4545,2,CUHRTPIPRED4545,,,25.99,12.99,,,,,,,,,NULL,NULL
22771,CUSOLIDORA3030,2,CUSOLIDORA3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22772,CUSOLIDORA4545,2,CUSOLIDORA4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22773,CUSOLIDORA6060,2,CUSOLIDORA6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22774,CUSOLIDORA3050,2,CUSOLIDORA3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22775,CUSOLIDORA3345,2,CUSOLIDORA3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22776,CUSOLIDBLK3030,2,CUSOLIDBLK3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22777,CUSOLIDBLK4545,2,CUSOLIDBLK4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22778,CUSOLIDBLK6060,2,CUSOLIDBLK6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22779,CUSOLIDBLK3050,2,CUSOLIDBLK3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22780,CUSOLIDBLK3345,2,CUSOLIDBLK3345,,,12.99,7.99,12.99,7.99,,,,,,,NULL,NULL
22781,CUSOLIDOFFWHT3030,2,CUSOLIDOFFWHT3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22782,CUSOLIDOFFWHT4545,2,CUSOLIDOFFWHT4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22783,CUSOLIDOFFWHT6060,2,CUSOLIDOFFWHT6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22784,CUSOLIDOFFWHT3050,2,CUSOLIDOFFWHT3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22785,CUSOLIDOFFWHT3345,2,CUSOLIDOFFWHT3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22786,CUSOLIDGREY3030,2,CUSOLIDGREY3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22787,CUSOLIDGREY4545,2,CUSOLIDGREY4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22788,CUSOLIDGREY6060,2,CUSOLIDGREY6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22789,CUSOLIDGREY3050,2,CUSOLIDGREY3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22790,CUSOLIDGREY3345,2,CUSOLIDGREY3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22791,CUSOLIDGRN3030,2,CUSOLIDGRN3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22792,CUSOLIDGRN4545,2,CUSOLIDGRN4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22793,CUSOLIDGRN6060,2,CUSOLIDGRN6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22794,CUSOLIDGRN3050,2,CUSOLIDGRN3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22795,CUSOLIDGRN3345,2,CUSOLIDGRN3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22796,CUSOLIDPUR3030,2,CUSOLIDPUR3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22797,CUSOLIDPUR4545,2,CUSOLIDPUR4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22798,CUSOLIDPUR6060,2,CUSOLIDPUR6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22799,CUSOLIDPUR3050,2,CUSOLIDPUR3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22800,CUSOLIDPUR3345,2,CUSOLIDPUR3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22801,CUSOLIDBLU3030,2,CUSOLIDBLU3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22802,CUSOLIDBLU4545,2,CUSOLIDBLU4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22803,CUSOLIDBLU6060,2,CUSOLIDBLU6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22804,CUSOLIDBLU3050,2,CUSOLIDBLU3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22805,CUSOLIDBLU3345,2,CUSOLIDBLU3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22806,CUSOLIDPNK3030.2,2,CUSOLIDPNK3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22807,CUSOLIDPNK4545.2,2,CUSOLIDPNK4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22808,CUSOLIDPNK6060.2,2,CUSOLIDPNK6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22809,CUSOLIDPNK3050.2,2,CUSOLIDPNK3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22810,CUSOLIDPNK3345.2,2,CUSOLIDPNK3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22811,CUSOLIDHOTPNK3030,2,CUSOLIDHOTPNK3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22812,CUSOLIDHOTPNK4545,2,CUSOLIDHOTPNK4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22813,CUSOLIDHOTPNK6060,2,CUSOLIDHOTPNK6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22814,CUSOLIDHOTPNK3050,2,CUSOLIDHOTPNK3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22815,CUSOLIDHOTPNK3345,2,CUSOLIDHOTPNK3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22816,CUSOLIDYEL3030,2,CUSOLIDYEL3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22817,CUSOLIDYEL4545,2,CUSOLIDYEL4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22818,CUSOLIDYEL6060,2,CUSOLIDYEL6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22819,CUSOLIDYEL3050,2,CUSOLIDYEL3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22820,CUSOLIDYEL3345,2,CUSOLIDYEL3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22821,CUSOLIDRED3030,2,CUSOLIDRED3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22822,CUSOLIDRED4545,2,CUSOLIDRED4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22823,CUSOLIDRED6060,2,CUSOLIDRED6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22824,CUSOLIDRED3050,2,CUSOLIDRED3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22825,CUSOLIDRED3345,2,CUSOLIDRED3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22826,CUSOLIDBEI3030,2,CUSOLIDBEI3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22827,CUSOLIDBEI4545,2,CUSOLIDBEI4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22828,CUSOLIDBEI6060,2,CUSOLIDBEI6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22829,CUSOLIDBEI3050,2,CUSOLIDBEI3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22830,CUSOLIDBEI3345,2,CUSOLIDBEI3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22831,CUSOLIDCHO3030,2,CUSOLIDCHO3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22832,CUSOLIDCHO4545,2,CUSOLIDCHO4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22833,CUSOLIDCHO6060,2,CUSOLIDCHO6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22834,CUSOLIDCHO3050,2,CUSOLIDCHO3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22835,CUSOLIDCHO3345,2,CUSOLIDCHO3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22836,CUSOLIDNAV3030,2,CUSOLIDNAV3030,,,12.99,6.99,,,,,,,,,NULL,NULL
22837,CUSOLIDNAV4545,2,CUSOLIDNAV4545,,,12.99,7.99,,,,,,,,,NULL,NULL
22838,CUSOLIDNAV6060,2,CUSOLIDNAV6060,,,25.99,12.99,,,,,,,,,NULL,NULL
22839,CUSOLIDNAV3050,2,CUSOLIDNAV3050,,,12.99,7.99,,,,,,,,,NULL,NULL
22840,CUSOLIDNAV3345,2,CUSOLIDNAV3345,,,12.99,7.99,,,,,,,,,NULL,NULL
22841,CUSTARSTPGRN4545,2,CUSTARSTPGRN4545,,,25.99,13.99,,,,,,,,,NULL,NULL
22842,CUSTARSTPGRN6060,2,CUSTARSTPGRN6060,,,41.99,25.99,,,,,,,,,NULL,NULL
22843,CUSTARSTPGRN3050,2,CUSTARSTPGRN3050,,,41.99,20.99,,,,,,,,,NULL,NULL
22844,CUSTARSTPBLU4545,2,CUSTARSTPBLU4545,,,25.99,13.99,,,,,,,,,NULL,NULL
22845,CUSTARSTPBLU6060,2,CUSTARSTPBLU6060,,,41.99,25.99,,,,,,,,,NULL,NULL
22846,CUSTARSTPBLU3050,2,CUSTARSTPBLU3050,,,41.99,20.99,,,,,,,,,NULL,NULL
22847,CUSTARSTPBEI4545,2,CUSTARSTPBEI4545,,,25.99,13.99,,,,,,,,,NULL,NULL
22848,CUSTARSTPBEI6060,2,CUSTARSTPBEI6060,,,41.99,25.99,,,,,,,,,NULL,NULL
22849,CUSTARSTPBEI3050,2,CUSTARSTPBEI3050,,,41.99,20.99,,,,,,,,,NULL,NULL
22850,CUPOLSOLPIN4545,2,CUPOLSOLPIN4545,,,25.99,13.99,,,,,,,,,NULL,NULL
22851,CUPOLSOLPIN6060,2,CUPOLSOLPIN6060,,,34.99,18.99,,,,,,,,,NULL,NULL
22852,CUPOLSOLPIN3050,2,CUPOLSOLPIN3050,,,41.99,20.99,,,,,,,,,NULL,NULL
22853,CUPOLSOLBLU6060,2,CUPOLSOLBLU6060,,,41.99,25.99,,,,,,,,,NULL,NULL
22854,CUHEARTRED4545,2,CUHEARTRED4545,,,25.99,13.99,,,,,,,,,NULL,NULL
22855,CUHEARTRED6060,2,CUHEARTRED6060,,,41.99,25.99,,,,,,,,,NULL,NULL
22856,CUHEARTRED3050,2,CUHEARTRED3050,,,41.99,20.99,,,,,,,,,NULL,NULL
22857,CUHEARTPNK4545,2,CUHEARTPNK4545,,,25.99,13.99,,,,,,,,,NULL,NULL
22858,CUHEARTPNK6060,2,CUHEARTPNK6060,,,41.99,25.99,,,,,,,,,NULL,NULL
